m07_row_id_or_alias,rust_function_alias,scilab_function_alias_if_known,source_file_locator,formula_family,risk_tier,likely_domain,unit/frame/time_dependency,numerical_sensitivity,singularity_or_branch_risk,external_data_required,recommended_chunk_group,implementation_readiness,block_reason,required_validation_evidence,notes
PORT_STATUS_RELEASE_GATE.csv:row_0243,launch_inclination_from_azimuth,foa_ch03_ast_launch_inclination_from_azimuth,"source_scilab_extracted_locator/Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch03_scilab_astrodynamics/src/groundtrack/ast_ch3_groundtrack.sci",orbit_two_body,high_risk_requires_numerical_policy,classical orbital mechanics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-023,Orbital mechanics/mission design pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0244,minimum_launch_inclination,foa_ch03_ast_minimum_launch_inclination,"source_scilab_extracted_locator/Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch03_scilab_astrodynamics/src/groundtrack/ast_ch3_groundtrack.sci",orbit_two_body,high_risk_requires_numerical_policy,classical orbital mechanics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-023,Orbital mechanics/mission design pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0245,hohmann_transfer,foa_ch03_ast_hohmann_transfer,"source_scilab_extracted_locator/Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch03_scilab_astrodynamics/src/maneuvers/ast_ch3_maneuvers.sci",orbit_two_body,high_risk_requires_numerical_policy,classical orbital mechanics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-025,Orbital mechanics/mission design pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0246,hohmann_transfer_altitudes,foa_ch03_ast_hohmann_transfer_altitudes,"source_scilab_extracted_locator/Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch03_scilab_astrodynamics/src/maneuvers/ast_ch3_maneuvers.sci",orbit_two_body,high_risk_requires_numerical_policy,classical orbital mechanics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-025,Orbital mechanics/mission design pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0251,general_coplanar_transfer_circular,foa_ch03_ast_general_coplanar_transfer_circular,"source_scilab_extracted_locator/Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch03_scilab_astrodynamics/src/maneuvers/ast_ch3_maneuvers.sci",orbit_two_body,high_risk_requires_numerical_policy,classical orbital mechanics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-025,Orbital mechanics/mission design pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0262,bielliptic_transfer,foa_ch03_ast_bielliptic_transfer,"source_scilab_extracted_locator/Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch03_scilab_astrodynamics/src/maneuvers/ast_ch3_maneuvers.sci",orbit_two_body,high_risk_requires_numerical_policy,classical orbital mechanics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-025,Orbital mechanics/mission design pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0263,biparabolic_transfer,foa_ch03_ast_biparabolic_transfer,"source_scilab_extracted_locator/Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch03_scilab_astrodynamics/src/maneuvers/ast_ch3_maneuvers.sci",orbit_two_body,high_risk_requires_numerical_policy,classical orbital mechanics,"orbital-unit, frame, conic branch, and mission-design assumption policy required",medium to high; conic branch and mission geometry convention sensitive,"conic type, singular elements, true/eccentric/hyperbolic anomaly branches, and geometry branch policy unresolved",possible_reference_fixture_required,9A_classical_elements_and_9E_mission_design_contracts,contract_review_first_no_implementation,blocked_until_orbit_geometry_conic_branch_and_validation_policy,source locator review; analytical orbit cases; reference oracle; source equivalence; family validation card; scilab_equivalence_job_alias=SEQ-025,Orbital mechanics/mission design pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0267,j2_raan_rate,foa_ch03_ast_j2_raan_rate,"source_scilab_extracted_locator/Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch03_scilab_astrodynamics/src/perturbations/ast_ch3_j2_rates.sci",perturbation_or_J2,high_risk_requires_numerical_policy,classical orbital mechanics,"inertial frame, gravitational constants, perturbation model, integration step, and units policy required",high; propagation/integration and secular-rate tolerances are model-sensitive,"singular orbital elements, critical inclinations, frozen-orbit/SSO branches, integration stability unresolved",possible_model_constant_or_fixture_required,10B_J2_perturbation_and_numerical_policy,blocked_until_perturbation_contract_and_oracle,blocked_until_J2_perturbation_model_and_numerical_validation_policy,J2/perturbation model contract; numerical tolerance policy; reference-oracle fixtures; Scilab equivalence; Rust gates; scilab_equivalence_job_alias=SEQ-024,Perturbation/J2 domain pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0268,j2_argp_rate,foa_ch03_ast_j2_argp_rate,"source_scilab_extracted_locator/Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch03_scilab_astrodynamics/src/perturbations/ast_ch3_j2_rates.sci",perturbation_or_J2,high_risk_requires_numerical_policy,classical orbital mechanics,"inertial frame, gravitational constants, perturbation model, integration step, and units policy required",high; propagation/integration and secular-rate tolerances are model-sensitive,"singular orbital elements, critical inclinations, frozen-orbit/SSO branches, integration stability unresolved",possible_model_constant_or_fixture_required,10B_J2_perturbation_and_numerical_policy,blocked_until_perturbation_contract_and_oracle,blocked_until_J2_perturbation_model_and_numerical_validation_policy,J2/perturbation model contract; numerical tolerance policy; reference-oracle fixtures; Scilab equivalence; Rust gates; scilab_equivalence_job_alias=SEQ-024,Perturbation/J2 domain pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0269,j2_secular_rates,foa_ch03_ast_j2_secular_rates,"source_scilab_extracted_locator/Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch03_scilab_astrodynamics/src/perturbations/ast_ch3_j2_rates.sci",perturbation_or_J2,high_risk_requires_numerical_policy,classical orbital mechanics,"inertial frame, gravitational constants, perturbation model, integration step, and units policy required",high; propagation/integration and secular-rate tolerances are model-sensitive,"singular orbital elements, critical inclinations, frozen-orbit/SSO branches, integration stability unresolved",possible_model_constant_or_fixture_required,10B_J2_perturbation_and_numerical_policy,blocked_until_perturbation_contract_and_oracle,blocked_until_J2_perturbation_model_and_numerical_validation_policy,J2/perturbation model contract; numerical tolerance policy; reference-oracle fixtures; Scilab equivalence; Rust gates; scilab_equivalence_job_alias=SEQ-024,Perturbation/J2 domain pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0270,j2_critical_inclinations,foa_ch03_ast_j2_critical_inclinations,"source_scilab_extracted_locator/Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch03_scilab_astrodynamics/src/perturbations/ast_ch3_j2_rates.sci",perturbation_or_J2,high_risk_requires_numerical_policy,classical orbital mechanics,"inertial frame, gravitational constants, perturbation model, integration step, and units policy required",high; propagation/integration and secular-rate tolerances are model-sensitive,"singular orbital elements, critical inclinations, frozen-orbit/SSO branches, integration stability unresolved",possible_model_constant_or_fixture_required,10B_J2_perturbation_and_numerical_policy,blocked_until_perturbation_contract_and_oracle,blocked_until_J2_perturbation_model_and_numerical_validation_policy,J2/perturbation model contract; numerical tolerance policy; reference-oracle fixtures; Scilab equivalence; Rust gates; scilab_equivalence_job_alias=SEQ-024,Perturbation/J2 domain pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0271,inclination_for_j2_raan_rate,foa_ch03_ast_inclination_for_j2_raan_rate,"source_scilab_extracted_locator/Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch03_scilab_astrodynamics/src/perturbations/ast_ch3_j2_rates.sci",perturbation_or_J2,high_risk_requires_numerical_policy,classical orbital mechanics,"inertial frame, gravitational constants, perturbation model, integration step, and units policy required",high; propagation/integration and secular-rate tolerances are model-sensitive,"singular orbital elements, critical inclinations, frozen-orbit/SSO branches, integration stability unresolved",possible_model_constant_or_fixture_required,10B_J2_perturbation_and_numerical_policy,blocked_until_perturbation_contract_and_oracle,blocked_until_J2_perturbation_model_and_numerical_validation_policy,J2/perturbation model contract; numerical tolerance policy; reference-oracle fixtures; Scilab equivalence; Rust gates; scilab_equivalence_job_alias=SEQ-024,Perturbation/J2 domain pattern.
PORT_STATUS_RELEASE_GATE.csv:row_0276,j2_rates_earth_canonical,foa_ch03_ast_j2_rates_earth_canonical,"source_scilab_extracted_locator/Bate, Mueller, and White - Fundamentals of Astrodynamics/fundamentals_astrodynamics_scilab_cleaned_all/fundamentals_astrodynamics_scilab_cleaned_all/namespaced/ch03_scilab_astrodynamics/src/perturbations/ast_ch3_j2_rates.sci",perturbation_or_J2,high_risk_requires_numerical_policy,classical orbital mechanics,"inertial frame, gravitational constants, perturbation model, integration step, and units policy required",high; propagation/integration and secular-rate tolerances are model-sensitive,"singular orbital elements, critical inclinations, frozen-orbit/SSO branches, integration stability unresolved",possible_model_constant_or_fixture_required,10B_J2_perturbation_and_numerical_policy,blocked_until_perturbation_contract_and_oracle,blocked_until_J2_perturbation_model_and_numerical_validation_policy,J2/perturbation model contract; numerical tolerance policy; reference-oracle fixtures; Scilab equivalence; Rust gates; scilab_equivalence_job_alias=SEQ-024,Perturbation/J2 domain pattern.
